id,name,slug,tagline,shortenedUrl,commentsCount,createdAt,featuredAt,updatedAt,pricingType,topic_id,topic_name,topic_slug,redirectToProduct_id,redirectToProduct_slug,disabledWhenScheduled,votesCount,productState,thumbnailImageUuid
489219,Taskly,taskly-2,Ship clickUp cards by 4x with Visual Task Management Taskly.,/r/p/489219,3,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:05-07:00,payment_required,16,Browser Extensions,browser-extensions,,,True,8,default,fef06dd5-61d1-4669-8f24-0f1ed5a67ef3.vnd.microsoft.icon
489218,BookAI,bookai-1,Generate unlimited free books,/r/p/489218,3,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:03-07:00,free,268,Artificial Intelligence,artificial-intelligence,,,True,10,default,00efa766-69a5-4efa-9aa5-f735a75284b9.png
489215,Otto,otto-6cc7d282-47bb-431e-91fa-8a1e163e1e63,Your new wellbeing best friend,/r/p/489215,4,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:04-07:00,free,43,Health & Fitness,health-fitness,,,True,11,default,dc35703c-f80e-474a-837a-dc5773c5af93.png
489214,Trivia,trivia-2,Challenge Your Mind ,/r/p/489214,0,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:06-07:00,free,152,Free Games,free-games,,,True,7,default,a73b6ca5-a632-4d49-962a-dfafe8433d5f.png
489206,Scratch Lottery Simulation Program,scratch-lottery-simulation-program,"Scratch Tickets simulation, Lottery simulation",/r/p/489206,1,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:07-07:00,free,272,GitHub,github,,,True,7,default,221c082f-a279-4d30-bcc6-95a5ada80e2f.jpeg
489205,Totallee,totallee,The World's Thinnest iPhone 16 Case,/r/p/489205,1,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:07-07:00,payment_required,125,Hardware,hardware,,,True,7,default,f245a48f-d51a-426b-a96c-8443f9a6a817.jpeg
489203,XChat -  ChatGPT Power Enhancer,xchat-chatgpt-power-enhancer,"Organize Chats, Manage Prompts, and Protect Your Privacy",/r/p/489203,3,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:04-07:00,free_options,46,Productivity,productivity,,,True,7,default,0983046d-9153-4f41-b480-da80fa1bd3cf.png
489189,Funda UI,funda-ui,Simple React UI component library using pure Bootstrap,/r/p/489189,13,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:02-07:00,free,46,Productivity,productivity,,,True,11,default,7c1e8ec2-65e8-478c-8bb4-c369fa2e837f.png
489176,Edumiro,edumiro,AI-Powered Digital Learning Platform,/r/p/489176,9,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:01-07:00,free_options,204,Education,education,,,True,22,default,da4f0487-bdfa-4386-bb6d-63879ced5a07.jpeg
489173,SEO Audit Agent,seo-audit-agent,AI-powered SEO expert to 10x your website's SEO performance,/r/p/489173,6,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:01-07:00,,164,Marketing,marketing,,,True,21,default,eb52aba1-c84c-41d6-8a7b-ff8a9a0a70d7.png
489166,"IIFL : Stocks, Demat Account",iifl-stocks-demat-account,share market app,/r/p/489166,3,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:07-07:00,free,2,Android,android,,,True,7,default,244023ec-373d-4e82-810e-7676e433c4c1.png
489162,Untitled UI JS,untitled-ui-js,Customizable Icons for React & Next JS,/r/p/489162,3,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:02-07:00,free,89,Open Source,open-source,,,True,11,default,7194f6e3-d6e4-4fcf-a883-83244cf64e74.jpeg
489159,Crawlora,crawlora,Crawl web at scale,/r/p/489159,1,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:05-07:00,free_options,88,API,api-1,,,True,8,default,beeda135-2375-4df0-89ea-97ae5d85b9bf.png
489158,Let me code,let-me-code,Learn to code in a fun and interactive way,/r/p/489158,4,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:04-07:00,free,204,Education,education,,,True,9,default,ab9f9575-a423-4877-9ec4-209e9dd1945d.png
489157,replay-api,replay-api,A middleware service for retrying failed API requests,/r/p/489157,5,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:06-07:00,free,88,API,api-1,,,True,8,default,cfe699b5-c9e7-4cdb-9d02-dccaf3bd0c76.png
489155,Foodstories,foodstories,Come Find Yours ,/r/p/489155,0,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:05-07:00,free,278,E-Commerce,e-commerce,,,True,8,default,86efde66-6f28-4641-a02e-91e308e15b83.x-icon
489152,Uber Clone Tow Truck - SpotnRides,uber-clone-tow-truck-spotnrides,Uber For Tow Truck Booking App Development,/r/p/489152,0,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:06-07:00,payment_required,44,Design Tools,design-tools,,,True,7,default,c5892a7a-7161-4796-8b83-e96a60806b76.png
489151,Batch Cropper,batch-cropper,Effortless FLUX LoRA Image Training Set Preparation,/r/p/489151,13,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:01-07:00,free,46,Productivity,productivity,,,True,46,default,633bf87d-3aae-4387-b1f2-2bd541781c15.png
489149,Ultimate Second Brain (Without gamified),ultimate-second-brain-without-gamified,Unleash Your Potential for Peak Performance,/r/p/489149,7,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:05-07:00,payment_required,46,Productivity,productivity,,,True,8,default,dc206c5c-bc89-4805-b102-036c1b840780.jpeg
489141,Panda Android Screen Projection,panda-android-screen-projection,Screen Projection Install Apk/Upload Files ADB Commands,/r/p/489141,9,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:05-07:00,free_options,46,Productivity,productivity,,,True,12,default,7919f147-0e43-4931-acf9-723790eaa2dc.png
489140,BitDegree Missions,bitdegree-missions,"Learn Web3, Complete Rounds & Earn Rewards",/r/p/489140,0,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:07-07:00,free,204,Education,education,,,True,7,default,c3a8499e-2fef-44b0-9126-98ce6950cc70.png
489138,Sigma Symbol,sigma-symbol,"Meaning, Uses, and Unicode | Comprehensive Guide",/r/p/489138,1,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:08-07:00,free,46,Productivity,productivity,,,True,6,default,0255e065-3d2a-44af-80ff-750c5190f65f.x-icon
489137,Second Brain With Gamification,second-brain-with-gamification,Boost Your Productivity with Fun Gamified!,/r/p/489137,3,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:06-07:00,payment_required,46,Productivity,productivity,,,True,7,default,5a82eea1-6b4f-449e-b9c4-8d2e9e4d04a3.jpeg
489134,Shoviv OneDrive Backup Software,shoviv-onedrive-backup-software,Backup Your OneDrive Data Easily!,/r/p/489134,2,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:07-07:00,free_options,44,Design Tools,design-tools,,,True,7,default,db383514-6ad3-4473-a99b-db1c52e39640.png
489120,Box Agency,box-agency,Custom Boxes Solution,/r/p/489120,1,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:06-07:00,free_options,44,Design Tools,design-tools,,,True,8,default,93c9c1e8-d2ab-411d-bff5-84d2fa734a88.png
489116,TextToVideo.Bot,texttovideo-bot-2,Create Stories with AI,/r/p/489116,1,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:01-07:00,payment_required,237,SaaS,saas,,,True,19,default,a5866a9f-cd8f-4244-9b57-9085196d5a52.png
489113,InvoiceDataExtraction.com,invoicedataextraction-com,From Invoice Chaos To Organized Data In Minutes,/r/p/489113,1,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:07-07:00,free_options,131,Spreadsheets,spreadsheets,,,True,7,default,b84e006c-4799-4765-ba0f-000f0b8f7d8a.png
489112,DesiVocal,desivocal,The best AI voice over marketplace.,/r/p/489112,20,2024-09-14T00:01:00-07:00,,2024-09-21T23:41:20-07:00,free_options,104,Social Media,social-media,,,True,156,default,3233a24e-d98c-47d5-b7d6-ac92ef2b8dd2.png
489111,Help With Dissertation,help-with-dissertation,Education,/r/p/489111,0,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:07-07:00,free,204,Education,education,,,True,7,default,4c4f910e-ba6d-41f2-9aa0-4edd53b8af84.png
489110,Stylish Text: Font Style App ,stylish-text-font-style-app,Create and send fancy texts,/r/p/489110,0,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:05-07:00,free,60,Messaging,messaging,,,True,8,default,2b6b0a94-75f6-4db9-ad86-2edc9982d7b9.webp
489109,"Spin the Wheel, Decision Maker ",spin-the-wheel-decision-maker-2,Decision making made fun!,/r/p/489109,0,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:06-07:00,free,46,Productivity,productivity,,,True,7,default,d329b120-1c78-42e5-a3a2-617d521d6795.webp
489102,Digitalhelp,digitalhelp,Digital Help provides your business with state-of-the-art,/r/p/489102,0,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:04-07:00,free,104,Social Media,social-media,,,True,9,default,0e09f572-dcac-4bb6-81aa-c70ed5b2bf6b.png
489069,Fixt,fixt-2,"Find errors, typos in your content just by inserting the URL",/r/p/489069,11,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:00-07:00,free_options,90,Writing,writing,,,True,100,default,244ad61a-f1e7-463f-a02a-e463230810ee.png
489035,UtilWiz,utilwiz,"Utilities, Tools, and Calculators",/r/p/489035,1,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:06-07:00,free,43,Health & Fitness,health-fitness,,,True,8,default,7c1ee69c-4532-42fe-8100-063cfebfb3ce.png
489023,Bio Online,bio-online,"Learn, work, hire and teach.",/r/p/489023,0,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:03-07:00,free_options,204,Education,education,,,True,10,default,844ac900-a2a4-4a0b-b7e5-e92e08d34d23.png
489010,Life Notebook - Notion Template,life-notebook-notion-template,The all-in-one workspace for your business and personal life,/r/p/489010,3,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:04-07:00,free_options,46,Productivity,productivity,,,True,8,default,19145172-1fba-4607-9481-e951e180e29f.png
489000,VARSHOPS,varshops,Discover Various Attractive and Reliable Shops,/r/p/489000,13,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:03-07:00,free,135,Branding,branding,,,True,9,default,a1232657-dbde-4038-9cda-ee4fddccab2a.vnd.microsoft.icon
488809,GPT Bot for Your Slack,gpt-bot-for-your-slack,AI-Assistant integrated right in Slack. ,/r/p/488809,1,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:08-07:00,free_options,22,Slack,slack,,,True,7,default,a5e7444c-128f-499b-b35b-6edaf5e13860.png
488743,GoodPosts.ai,goodposts-ai,Write LinkedIn content w/AI in your Voice,/r/p/488743,6,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:01-07:00,free,135,Branding,branding,,,True,58,default,d057052d-b0c3-41d6-899c-55595cf177a5.jpeg
488701,Coolia Activewear,coolia-activewear,A Groundbreaking fabric poised to redefine Activewear!,/r/p/488701,6,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:04-07:00,payment_required,74,Fashion,fashion,,,True,8,default,3799d973-2611-4f59-b280-e7bf7090aee2.jpeg
488695,Planist.ai,planist-ai,Marketing Plan Creator,/r/p/488695,8,2024-09-14T00:01:00-07:00,,2024-09-21T09:33:05-07:00,free_options,164,Marketing,marketing,,,True,69,default,a9d56c02-22ed-470c-911d-db81ed506e23.png
488677, FOOTBALL LEGENDS,football-legends,Play Online for Free!,/r/p/488677,0,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:06-07:00,free,152,Free Games,free-games,,,True,8,default,66cd4a5a-1518-4bbc-90e2-7f4c96bc28e9.png
488676,TAG UNBLOCKED,tag-unblocked,Play Online for Free,/r/p/488676,0,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:05-07:00,free,146,Indie Games,indie-games,,,True,8,default,6af768ce-558c-4ec0-b5b4-7c1ca17b1ab2.png
488653,Kollegio,kollegio,AI College Admissions Counseling Platform ,/r/p/488653,26,2024-09-14T00:01:00-07:00,,2024-09-22T10:11:29-07:00,free,204,Education,education,,,True,108,default,44bcb02a-23c3-4209-8e55-3d7c36911ad9.png
488576,Me.bot for Android,me-bot-for-android,Your Space of Inner Discovery and Care,/r/p/488576,13,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:01-07:00,free_options,2,Android,android,,,True,78,default,7dd59341-8225-432e-99e9-091f136fd782.jpeg
488522,Viral LinkedIn Post Ideas,viral-linkedin-post-ideas,Never run out of LinkedIn content ideas!,/r/p/488522,7,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:02-07:00,free,46,Productivity,productivity,,,True,12,default,ebed7867-126e-462b-bcec-470d9e672929.png
488452,Designer Essentials Pack,designer-essentials-pack,The Designer's Essentials Companion,/r/p/488452,0,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:05-07:00,,624,Graphics & Design,graphics-design,,,True,8,default,a175209d-db68-4230-885e-2fafb2df38e6.webp
488450,Brand Guidelines 2.0,brand-guidelines-2-0,The Ultimate Brand Cheat Sheet,/r/p/488450,0,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:03-07:00,,802,Design,design,,,True,10,default,886be0d7-1c09-4e16-962e-4112f2489052.png
488289,CTVC by Sightline Climate,ctvc-by-sightline-climate,Climate Tech's Leading Perspective Newsletter,/r/p/488289,1,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:07-07:00,free,85,Newsletters,newsletters,,,True,7,default,ea7da5cb-90d4-4755-8e67-623e5c9bfa44.png
488285,Vantaga,vantaga,"Simplify your Crypto experience. 1 Chat app, 100 Exchanges.",/r/p/488285,0,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:03-07:00,free_options,203,Investing,investing,,,True,10,default,f12e0ecf-80e8-43e9-ba2e-f4ac653dd1db.png
488015,Vivre Pulsation,vivre-pulsation," check in daily. If miss 7 days, notifies your contact",/r/p/488015,4,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:02-07:00,free,46,Productivity,productivity,,,True,12,default,b88cbc8f-d968-4363-9e1a-0f15f88c5786.x-icon
488004,EzSync.co,ezsync-co,Automate Recurring Updates,/r/p/488004,3,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:05-07:00,free_options,46,Productivity,productivity,,,True,8,default,13adc34b-dc70-4fd0-8654-5b1ad172ac73.png
487971,apps4macs,apps4macs,Mac apps for devs and powerusers,/r/p/487971,5,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:02-07:00,free_options,19,Mac,mac,,,True,12,default,bda6c3a6-6dd1-41ae-99b2-f152a59dcd7f.png
487751,Deal Protectors ,deal-protectors,Don't get ripped off - protecting you from dealer tricks ,/r/p/487751,4,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:03-07:00,,92,Cars,cars,,,True,10,default,dcbc4836-f77e-44e2-aac9-51bde500125d.webp
487370,ShopEasy: AI-Powered Shopping Companion,shopeasy-ai-powered-shopping-companion,Simplify grocery shopping with smart lists & AI suggestions,/r/p/487370,1,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:02-07:00,free_options,8,iOS,ios,,,True,13,default,5fe69306-56c9-4f6c-8c77-9588f7f99305.png
487205,Cntgur,cntgur,Anonymous metrics storage for CLI scripts and IoT devices.,/r/p/487205,7,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:02-07:00,free,232,Internet of Things,internet-of-things,,,True,14,default,ffa74633-89b8-40d8-aa42-c65998eff404.webp
487142,Site History Express,site-history-express,Quickly access recently visited pages on the current site.,/r/p/487142,3,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:05-07:00,free,34,Chrome Extensions,chrome-extensions,,,True,8,default,cc76f635-1dba-436c-9cf8-a8cea3ecbf64.png
486221,Huhu.ai,huhu-ai-2,From garment photos to on-model photos,/r/p/486221,32,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:00-07:00,free_options,74,Fashion,fashion,,,True,102,default,205b5b4d-b101-4679-92d1-fb758e463a45.png
486145,StackBake,stackbake,"Reusable Components, Showcasing Products & Consultation",/r/p/486145,5,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:01-07:00,free,247,Software Engineering,software-engineering,,,True,40,default,41f70e4c-e4de-469b-95a5-4b60a6053ed1.svg
484571,Knowledge AI,knowledge-ai,"AI Powered Learning - YouTube Summaries, PDF Chat & More",/r/p/484571,0,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:04-07:00,free,46,Productivity,productivity,,,True,8,default,f50496bb-b443-4ff1-b72d-1287bad76e7c.jpeg
478377,Portfolio Quiz,portfolio-quiz,AI that creates Portfolio Website from your Resume in minute,/r/p/478377,3,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:02-07:00,free,41,Hiring,hiring,,,True,15,default,fae8f154-1843-4458-9d1e-df7dcb94dd53.png
454487,AppMonsta Ignite,appmonsta-ignite,"Data Analysis, AI and Advertising tools",/r/p/454487,6,2024-09-14T00:01:00-07:00,,2024-09-22T08:09:01-07:00,free_options,108,Analytics,analytics,,,True,20,default,34ad3687-58b4-4e6b-81b5-9cada00cbe45.png
489223,MindPal,mindpal-4,Sell your domain expertise with AI multi-agent workflows,/r/p/489223,104,2024-09-15T00:01:00-07:00,2024-09-15T00:01:00-07:00,2024-09-22T14:11:10-07:00,payment_required,268,Artificial Intelligence,artificial-intelligence,,,True,543,default,4453e8d5-1e6a-4751-b1b2-8ce0f5bee125.png
489177,FeatureFlow,featureflow-706fd824-0c88-4c80-be31-9e5138e9a569, Build profitable features users (really) want,/r/p/489177,71,2024-09-15T00:01:00-07:00,2024-09-15T00:01:00-07:00,2024-09-22T14:04:05-07:00,free_options,48,Task Management,task-management,,,True,415,default,e348dbf0-3466-413f-bd8a-ff1ed36010c6.png
489319,InstaNote,instanote-3,Transform Your Ideas into Notes,/r/p/489319,38,2024-09-15T00:01:00-07:00,2024-09-15T00:01:00-07:00,2024-09-22T13:41:17-07:00,free_options,90,Writing,writing,,,True,285,default,27460920-7bd9-4992-a264-6bd4be68735e.png
489379,Mooody.Space,mooody-space,"Track Your Emotions, and Find Balance with Mooody.",/r/p/489379,32,2024-09-15T00:01:00-07:00,2024-09-15T00:01:00-07:00,2024-09-22T13:03:30-07:00,free,43,Health & Fitness,health-fitness,,,True,227,default,de57c96f-de43-41ac-8439-76941ceaa25f.png
488956,Solvr,solvr,"Solve questions with capture, right click or text at no cost",/r/p/488956,54,2024-09-15T00:01:00-07:00,2024-09-15T00:01:00-07:00,2024-09-22T13:03:32-07:00,free,93,User Experience,user-experience,,,True,176,default,c35688a9-b70d-4007-8bfb-ed33329e159a.png
488813,AirBug,airbug,Live Chat. Your Way. Anytime.,/r/p/488813,16,2024-09-15T00:01:00-07:00,2024-09-15T00:01:00-07:00,2024-09-22T13:51:12-07:00,free,8,iOS,ios,,,True,115,default,786a1688-9749-4d22-bc1e-1a3b97506ad2.jpeg
488887,Droplo,droplo,B2B & Dropshipping Cross-Border Marketplace,/r/p/488887,15,2024-09-15T00:01:00-07:00,2024-09-15T00:01:00-07:00,2024-09-22T11:52:24-07:00,free_options,237,SaaS,saas,,,True,113,default,3ddf9a51-0bfe-4110-8be7-f51674261582.png
488664,DateReady,dateready,"Beat rejections! Practice with AI, succeed in real life.",/r/p/488664,44,2024-09-15T00:01:00-07:00,2024-09-15T00:01:00-07:00,2024-09-22T13:51:12-07:00,free_options,36,Board Games,board-games,,,True,122,default,9e56b506-caf2-48dc-aeda-3ea4ac258e0b.png
481118,Tallyrus,tallyrus,Save 5-10 hours weekly grading & with personalized feedback,/r/p/481118,16,2024-09-15T00:01:00-07:00,2024-09-15T00:01:00-07:00,2024-09-22T13:03:34-07:00,free,46,Productivity,productivity,,,True,107,default,a6e0cb9f-aec2-4470-8fd9-f52e76278b43.png
487724,Wise Buys,wise-buys,Effortlessly manage your trading card collection & budget.,/r/p/487724,20,2024-09-15T00:01:00-07:00,2024-09-15T00:01:00-07:00,2024-09-22T14:21:24-07:00,free_options,11,Card Games,card-games,,,True,101,default,df8349eb-6ede-4633-b27b-e1fc9d6ef0c2.png
489394,FusionCalc (Memo Calculator) for Chrome,fusioncalc-memo-calculator-for-chrome,Calculator Extension with Memo Feature,/r/p/489394,23,2024-09-15T00:01:00-07:00,2024-09-15T00:01:00-07:00,2024-09-22T09:01:23-07:00,free,21,Web App,web-app,,,True,86,default,1be56333-42b7-4fbe-a4ee-b161256e525c.png
489470,Caption Dictionary,caption-dictionary,Dictionary for Captions,/r/p/489470,1,2024-09-15T00:01:00-07:00,,2024-09-17T14:57:20-07:00,free,34,Chrome Extensions,chrome-extensions,,,True,10,default,b0b7f020-a7ea-4f7d-a047-24c7106a4ae9.png
489468,Watermarkly.me,watermarkly-me,Easy Image Watermarking Tool,/r/p/489468,1,2024-09-15T00:01:00-07:00,,2024-09-22T08:08:58-07:00,free,44,Design Tools,design-tools,,,True,7,default,ff23ceef-7a82-4105-a3b6-67157bb6e2de.png
489467,Body Roundness Index (BRI) Calculator,body-roundness-index-bri-calculator,Bri Calculator,/r/p/489467,1,2024-09-15T00:01:00-07:00,,2024-09-22T08:08:58-07:00,free,43,Health & Fitness,health-fitness,,,True,6,default,9576192f-65d5-4ed8-a287-a60a970d88fb.png
489466,Achieve Profit In Your Business ,achieve-profit-in-your-business,Guide to achieving high ticket profit in your Business ,/r/p/489466,2,2024-09-15T00:01:00-07:00,,2024-09-17T15:15:57-07:00,payment_required,71,Sales,sales,,,True,9,default,731f6c05-b56b-425c-aaf7-92cc774c0536.png
489465,Rewriter Tools,rewriter-tools,Free paraphrase generator,/r/p/489465,2,2024-09-15T00:01:00-07:00,,2024-09-17T15:16:29-07:00,free,90,Writing,writing,,,True,7,default,e879adbe-182f-47e2-84c6-7211c0e3589b.gif
489459,Simple Drawing Ideas,simple-drawing-ideas,Easy Sketches and Creative Inspiration for Beginners,/r/p/489459,1,2024-09-15T00:01:00-07:00,,2024-09-17T15:15:46-07:00,free,76,Art,art,,,True,7,default,357e5c45-3b1b-4619-b1bb-43a69d077cd1.x-icon
489458,Threadsight,threadsight,Write and manage Threads content fueled by AI-powered system,/r/p/489458,6,2024-09-15T00:01:00-07:00,,2024-09-20T06:42:26-07:00,free_options,104,Social Media,social-media,,,True,90,default,9ad0a3a2-415a-4864-8042-557b46d2b22a.png
489455,Tabrank,tabrank,Discover the Top SaaS Tools for Indie Hackers,/r/p/489455,3,2024-09-15T00:01:00-07:00,,2024-09-17T15:15:46-07:00,free,164,Marketing,marketing,,,True,11,default,009a5acf-6494-4089-8e44-10e3b2e79f78.png
